respID,qID,altID,obsID,profileID,type,type2,price,weight,runtime,airspeed
305,7,2,2439,65,plug-in,handheld,80,40,unlimited,270
305,7,3,2439,480,battery,backpack,275,40,60,270
305,8,1,2440,3,plug-in,handheld,100,8,unlimited,50
305,8,2,2440,347,battery,handheld,100,20,200,50
305,8,3,2440,302,battery,backpack,200,20,15,50
306,1,1,2441,31,plug-in,handheld,275,8,unlimited,125
306,1,2,2441,242,gas,backpack,80,8,60,270
306,1,3,2441,62,plug-in,backpack,200,20,unlimited,270
306,2,1,2442,452,battery,backpack,100,40,15,270
306,2,2,2442,67,plug-in,handheld,100,40,unlimited,270
306,2,3,2442,364,battery,backpack,100,8,15,125
306,3,1,2443,73,gas,handheld,80,8,15,50
306,3,2,2443,165,gas,handheld,200,40,15,125
306,3,3,2443,401,battery,handheld,80,40,60,125
306,4,1,2444,156,gas,backpack,100,20,15,125
306,4,2,2444,174,gas,backpack,200,8,60,125
306,4,3,2444,250,gas,backpack,80,20,60,270
306,5,1,2445,386,battery,backpack,80,8,60,125
306,5,2,2445,124,gas,backpack,100,8,200,50
306,5,3,2445,415,battery,handheld,275,8,200,125
306,6,1,2446,328,battery,backpack,275,20,60,50
306,6,2,2446,268,gas,backpack,100,8,200,270
306,6,3,2446,3,plug-in,handheld,100,8,unlimited,50
306,7,1,2447,245,gas,handheld,200,8,60,270
306,7,2,2447,485,battery,handheld,200,8,200,270
306,7,3,2447,114,gas,backpack,80,40,60,50
306,8,1,2448,12,plug-in,backpack,100,20,unlimited,50
306,8,2,2448,441,battery,handheld,80,20,15,270
306,8,3,2448,235,gas,handheld,100,40,15,270
307,1,1,2449,274,gas,backpack,80,20,200,270
307,1,2,2449,163,gas,handheld,100,40,15,125
307,1,3,2449,69,plug-in,handheld,200,40,unlimited,270
307,2,1,2450,91,gas,handheld,100,40,15,50
307,2,2,2450,45,plug-in,handheld,200,40,unlimited,125
307,2,3,2450,117,gas,handheld,200,40,60,50
307,3,1,2451,68,plug-in,backpack,100,40,unlimited,270
307,3,2,2451,110,gas,backpack,200,20,60,50
307,3,3,2451,341,battery,handheld,200,8,200,50
307,4,1,2452,277,gas,handheld,200,20,200,270
307,4,2,2452,497,battery,handheld,80,40,200,270
307,4,3,2452,409,battery,handheld,80,8,200,125
307,5,1,2453,315,battery,handheld,100,8,60,50
307,5,2,2453,269,gas,handheld,200,8,200,270
307,5,3,2453,450,battery,backpack,80,40,15,270
307,6,1,2454,318,battery,backpack,200,8,60,50
307,6,2,2454,241,gas,handheld,80,8,60,270
307,6,3,2454,186,gas,backpack,80,40,60,125
307,7,1,2455,152,gas,backpack,275,8,15,125
307,7,2,2455,496,battery,backpack,275,20,200,270
307,7,3,2455,184,gas,backpack,275,20,60,125
307,8,1,2456,224,gas,backpack,275,8,15,270
307,8,2,2456,120,gas,backpack,275,40,60,50
307,8,3,2456,57,plug-in,handheld,80,20,unlimited,270
308,1,1,2457,375,battery,handheld,275,20,15,125
308,1,2,2457,325,battery,handheld,200,20,60,50
308,1,3,2457,235,gas,handheld,100,40,15,270
308,2,1,2458,51,plug-in,handheld,100,8,unlimited,270
308,2,2,2458,392,battery,backpack,275,8,60,125
308,2,3,2458,289,battery,handheld,80,8,15,50
308,3,1,2459,227,gas,handheld,100,20,15,270
308,3,2,2459,20,plug-in,backpack,100,40,unlimited,50
308,3,3,2459,239,gas,handheld,275,40,15,270
308,4,1,2460,412,battery,backpack,100,8,200,125
308,4,2,2460,181,gas,handheld,200,20,60,125
308,4,3,2460,62,plug-in,backpack,200,20,unlimited,270
308,5,1,2461,265,gas,handheld,80,8,200,270
308,5,2,2461,451,battery,handheld,100,40,15,270
308,5,3,2461,464,battery,backpack,275,8,60,270
308,6,1,2462,476,battery,backpack,100,40,60,270
308,6,2,2462,311,battery,handheld,275,40,15,50
308,6,3,2462,224,gas,backpack,275,8,15,270
308,7,1,2463,245,gas,handheld,200,8,60,270
308,7,2,2463,470,battery,backpack,200,20,60,270
308,7,3,2463,335,battery,handheld,275,40,60,50
308,8,1,2464,68,plug-in,backpack,100,40,unlimited,270
308,8,2,2464,176,gas,backpack,275,8,60,125
308,8,3,2464,216,gas,backpack,275,40,200,125
309,1,1,2465,332,battery,backpack,100,40,60,50
309,1,2,2465,308,battery,backpack,100,40,15,50
309,1,3,2465,88,gas,backpack,275,20,15,50
309,2,1,2466,398,battery,backpack,200,20,60,125
309,2,2,2466,349,battery,handheld,200,20,200,50
309,2,3,2466,348,battery,backpack,100,20,200,50
309,3,1,2467,389,battery,handheld,200,8,60,125
309,3,2,2467,386,battery,backpack,80,8,60,125
309,3,3,2467,193,gas,handheld,80,8,200,125
309,4,1,2468,249,gas,handheld,80,20,60,270
309,4,2,2468,215,gas,handheld,275,40,200,125
309,4,3,2468,493,battery,handheld,200,20,200,270
309,5,1,2469,43,plug-in,handheld,100,40,unlimited,125
309,5,2,2469,430,battery,backpack,200,40,200,125
309,5,3,2469,130,gas,backpack,80,20,200,50
309,6,1,2470,386,battery,backpack,80,8,60,125
309,6,2,2470,189,gas,handheld,200,40,60,125
309,6,3,2470,496,battery,backpack,275,20,200,270
309,7,1,2471,121,gas,handheld,80,8,200,50
309,7,2,2471,376,battery,backpack,275,20,15,125
309,7,3,2471,402,battery,backpack,80,40,60,125
309,8,1,2472,81,gas,handheld,80,20,15,50
309,8,2,2472,35,plug-in,handheld,100,20,unlimited,125
309,8,3,2472,398,battery,backpack,200,20,60,125
310,1,1,2473,235,gas,handheld,100,40,15,270
310,1,2,2473,255,gas,handheld,275,20,60,270
310,1,3,2473,91,gas,handheld,100,40,15,50
310,2,1,2474,88,gas,backpack,275,20,15,50
310,2,2,2474,4,plug-in,backpack,100,8,unlimited,50
310,2,3,2474,391,battery,handheld,275,8,60,125
310,3,1,2475,231,gas,handheld,275,20,15,270
310,3,2,2475,315,battery,handheld,100,8,60,50
310,3,3,2475,113,gas,handheld,80,40,60,50
310,4,1,2476,342,battery,backpack,200,8,200,50
310,4,2,2476,450,battery,backpack,80,40,15,270
310,4,3,2476,485,battery,handheld,200,8,200,270
310,5,1,2477,335,battery,handheld,275,40,60,50
310,5,2,2477,102,gas,backpack,200,8,60,50
310,5,3,2477,455,battery,handheld,275,40,15,270
310,6,1,2478,421,battery,handheld,200,20,200,125
310,6,2,2478,132,gas,backpack,100,20,200,50
310,6,3,2478,16,plug-in,backpack,275,20,unlimited,50
310,7,1,2479,235,gas,handheld,100,40,15,270
310,7,2,2479,322,battery,backpack,80,20,60,50
310,7,3,2479,421,battery,handheld,200,20,200,125
310,8,1,2480,66,plug-in,backpack,80,40,unlimited,270
310,8,2,2480,385,battery,handheld,80,8,60,125
310,8,3,2480,368,battery,backpack,275,8,15,125
311,1,1,2481,35,plug-in,handheld,100,20,unlimited,125
311,1,2,2481,308,battery,backpack,100,40,15,50
311,1,3,2481,186,gas,backpack,80,40,60,125
311,2,1,2482,185,gas,handheld,80,40,60,125
311,2,2,2482,449,battery,handheld,80,40,15,270
311,2,3,2482,69,plug-in,handheld,200,40,unlimited,270
311,3,1,2483,195,gas,handheld,100,8,200,125
311,3,2,2483,171,gas,handheld,100,8,60,125
311,3,3,2483,271,gas,handheld,275,8,200,270
311,4,1,2484,132,gas,backpack,100,20,200,50
311,4,2,2484,493,battery,handheld,200,20,200,270
311,4,3,2484,17,plug-in,handheld,80,40,unlimited,50
311,5,1,2485,332,battery,backpack,100,40,60,50
311,5,2,2485,316,battery,backpack,100,8,60,50
311,5,3,2485,369,battery,handheld,80,20,15,125
311,6,1,2486,243,gas,handheld,100,8,60,270
311,6,2,2486,122,gas,backpack,80,8,200,50
311,6,3,2486,241,gas,handheld,80,8,60,270
311,7,1,2487,96,gas,backpack,275,40,15,50
311,7,2,2487,437,battery,handheld,200,8,15,270
311,7,3,2487,471,battery,handheld,275,20,60,270
311,8,1,2488,364,battery,backpack,100,8,15,125
311,8,2,2488,101,gas,handheld,200,8,60,50
311,8,3,2488,320,battery,backpack,275,8,60,50
312,1,1,2489,379,battery,handheld,100,40,15,125
312,1,2,2489,95,gas,handheld,275,40,15,50
312,1,3,2489,93,gas,handheld,200,40,15,50
312,2,1,2490,157,gas,handheld,200,20,15,125
312,2,2,2490,28,plug-in,backpack,100,8,unlimited,125
312,2,3,2490,272,gas,backpack,275,8,200,270
312,3,1,2491,467,battery,handheld,100,20,60,270
312,3,2,2491,359,battery,handheld,275,40,200,50
312,3,3,2491,65,plug-in,handheld,80,40,unlimited,270
312,4,1,2492,256,gas,backpack,275,20,60,270
312,4,2,2492,144,gas,backpack,275,40,200,50
312,4,3,2492,290,battery,backpack,80,8,15,50
312,5,1,2493,55,plug-in,handheld,275,8,unlimited,270
312,5,2,2493,268,gas,backpack,100,8,200,270
312,5,3,2493,52,plug-in,backpack,100,8,unlimited,270
312,6,1,2494,104,gas,backpack,275,8,60,50
312,6,2,2494,437,battery,handheld,200,8,15,270
312,6,3,2494,288,gas,backpack,275,40,200,270
312,7,1,2495,27,plug-in,handheld,100,8,unlimited,125
312,7,2,2495,6,plug-in,backpack,200,8,unlimited,50
312,7,3,2495,26,plug-in,backpack,80,8,unlimited,125
312,8,1,2496,419,battery,handheld,100,20,200,125
312,8,2,2496,127,gas,handheld,275,8,200,50
312,8,3,2496,290,battery,backpack,80,8,15,50
313,1,1,2497,311,battery,handheld,275,40,15,50
313,1,2,2497,265,gas,handheld,80,8,200,270
313,1,3,2497,181,gas,handheld,200,20,60,125
313,2,1,2498,2,plug-in,backpack,80,8,unlimited,50
313,2,2,2498,123,gas,handheld,100,8,200,50
313,2,3,2498,405,battery,handheld,200,40,60,125
313,3,1,2499,375,battery,handheld,275,20,15,125
313,3,2,2499,114,gas,backpack,80,40,60,50
313,3,3,2499,282,gas,backpack,80,40,200,270
313,4,1,2500,158,gas,backpack,200,20,15,125
313,4,2,2500,396,battery,backpack,100,20,60,125
313,4,3,2500,416,battery,backpack,275,8,200,125
313,5,1,2501,374,battery,backpack,200,20,15,125
313,5,2,2501,447,battery,handheld,275,20,15,270
313,5,3,2501,316,battery,backpack,100,8,60,50
313,6,1,2502,376,battery,backpack,275,20,15,125
313,6,2,2502,101,gas,handheld,200,8,60,50
313,6,3,2502,46,plug-in,backpack,200,40,unlimited,125
313,7,1,2503,163,gas,handheld,100,40,15,125
313,7,2,2503,469,battery,handheld,200,20,60,270
313,7,3,2503,490,battery,backpack,80,20,200,270
313,8,1,2504,262,gas,backpack,200,40,60,270
313,8,2,2504,77,gas,handheld,200,8,15,50
313,8,3,2504,240,gas,backpack,275,40,15,270
314,1,1,2505,147,gas,handheld,100,8,15,125
314,1,2,2505,190,gas,backpack,200,40,60,125
314,1,3,2505,446,battery,backpack,200,20,15,270
314,2,1,2506,479,battery,handheld,275,40,60,270
314,2,2,2506,8,plug-in,backpack,275,8,unlimited,50
314,2,3,2506,51,plug-in,handheld,100,8,unlimited,270
314,3,1,2507,78,gas,backpack,200,8,15,50
314,3,2,2507,383,battery,handheld,275,40,15,125
314,3,3,2507,386,battery,backpack,80,8,60,125
314,4,1,2508,440,battery,backpack,275,8,15,270
314,4,2,2508,385,battery,handheld,80,8,60,125
314,4,3,2508,126,gas,backpack,200,8,200,50
314,5,1,2509,21,plug-in,handheld,200,40,unlimited,50
314,5,2,2509,104,gas,backpack,275,8,60,50
314,5,3,2509,488,battery,backpack,275,8,200,270
314,6,1,2510,482,battery,backpack,80,8,200,270
314,6,2,2510,503,battery,handheld,275,40,200,270
314,6,3,2510,175,gas,handheld,275,8,60,125
314,7,1,2511,310,battery,backpack,200,40,15,50
314,7,2,2511,299,battery,handheld,100,20,15,50
314,7,3,2511,361,battery,handheld,80,8,15,125
314,8,1,2512,93,gas,handheld,200,40,15,50
314,8,2,2512,298,battery,backpack,80,20,15,50
314,8,3,2512,68,plug-in,backpack,100,40,unlimited,270
315,1,1,2513,232,gas,backpack,275,20,15,270
315,1,2,2513,415,battery,handheld,275,8,200,125
315,1,3,2513,29,plug-in,handheld,200,8,unlimited,125
315,2,1,2514,408,battery,backpack,275,40,60,125
315,2,2,2514,167,gas,handheld,275,40,15,125
315,2,3,2514,239,gas,handheld,275,40,15,270
315,3,1,2515,100,gas,backpack,100,8,60,50
315,3,2,2515,42,plug-in,backpack,80,40,unlimited,125
315,3,3,2515,286,gas,backpack,200,40,200,270
315,4,1,2516,359,battery,handheld,275,40,200,50
315,4,2,2516,104,gas,backpack,275,8,60,50
315,4,3,2516,226,gas,backpack,80,20,15,270
315,5,1,2517,124,gas,backpack,100,8,200,50
315,5,2,2517,189,gas,handheld,200,40,60,125
315,5,3,2517,444,battery,backpack,100,20,15,270
315,6,1,2518,466,battery,backpack,80,20,60,270
315,6,2,2518,126,gas,backpack,200,8,200,50
315,6,3,2518,148,gas,backpack,100,8,15,125
315,7,1,2519,119,gas,handheld,275,40,60,50
315,7,2,2519,145,gas,handheld,80,8,15,125
315,7,3,2519,320,battery,backpack,275,8,60,50
315,8,1,2520,169,gas,handheld,80,8,60,125
315,8,2,2520,240,gas,backpack,275,40,15,270
315,8,3,2520,2,plug-in,backpack,80,8,unlimited,50
316,1,1,2521,140,gas,backpack,100,40,200,50
316,1,2,2521,41,plug-in,handheld,80,40,unlimited,125
316,1,3,2521,296,battery,backpack,275,8,15,50
316,2,1,2522,317,battery,handheld,200,8,60,50
316,2,2,2522,362,battery,backpack,80,8,15,125
316,2,3,2522,283,gas,handheld,100,40,200,270
316,3,1,2523,428,battery,backpack,100,40,200,125
316,3,2,2523,308,battery,backpack,100,40,15,50
316,3,3,2523,126,gas,backpack,200,8,200,50
316,4,1,2524,400,battery,backpack,275,20,60,125
316,4,2,2524,26,plug-in,backpack,80,8,unlimited,125
316,4,3,2524,419,battery,handheld,100,20,200,125
316,5,1,2525,301,battery,handheld,200,20,15,50
316,5,2,2525,366,battery,backpack,200,8,15,125
316,5,3,2525,188,gas,backpack,100,40,60,125
316,6,1,2526,472,battery,backpack,275,20,60,270
316,6,2,2526,61,plug-in,handheld,200,20,unlimited,270
316,6,3,2526,272,gas,backpack,275,8,200,270
316,7,1,2527,341,battery,handheld,200,8,200,50
316,7,2,2527,407,battery,handheld,275,40,60,125
316,7,3,2527,44,plug-in,backpack,100,40,unlimited,125
316,8,1,2528,411,battery,handheld,100,8,200,125
316,8,2,2528,437,battery,handheld,200,8,15,270
316,8,3,2528,88,gas,backpack,275,20,15,50
317,1,1,2529,356,battery,backpack,100,40,200,50
317,1,2,2529,496,battery,backpack,275,20,200,270
317,1,3,2529,77,gas,handheld,200,8,15,50
317,2,1,2530,383,battery,handheld,275,40,15,125
317,2,2,2530,67,plug-in,handheld,100,40,unlimited,270
317,2,3,2530,87,gas,handheld,275,20,15,50
317,3,1,2531,297,battery,handheld,80,20,15,50
317,3,2,2531,304,battery,backpack,275,20,15,50
317,3,3,2531,44,plug-in,backpack,100,40,unlimited,125
317,4,1,2532,212,gas,backpack,100,40,200,125
317,4,2,2532,42,plug-in,backpack,80,40,unlimited,125
317,4,3,2532,15,plug-in,handheld,275,20,unlimited,50
317,5,1,2533,424,battery,backpack,275,20,200,125
317,5,2,2533,475,battery,handheld,100,40,60,270
317,5,3,2533,173,gas,handheld,200,8,60,125
317,6,1,2534,88,gas,backpack,275,20,15,50
317,6,2,2534,32,plug-in,backpack,275,8,unlimited,125
317,6,3,2534,490,battery,backpack,80,20,200,270
317,7,1,2535,461,battery,handheld,200,8,60,270
317,7,2,2535,376,battery,backpack,275,20,15,125
317,7,3,2535,475,battery,handheld,100,40,60,270
317,8,1,2536,429,battery,handheld,200,40,200,125
317,8,2,2536,350,battery,backpack,200,20,200,50
317,8,3,2536,93,gas,handheld,200,40,15,50
318,1,1,2537,268,gas,backpack,100,8,200,270
318,1,2,2537,350,battery,backpack,200,20,200,50
318,1,3,2537,141,gas,handheld,200,40,200,50
318,2,1,2538,171,gas,handheld,100,8,60,125
318,2,2,2538,67,plug-in,handheld,100,40,unlimited,270
318,2,3,2538,451,battery,handheld,100,40,15,270
318,3,1,2539,499,battery,handheld,100,40,200,270
318,3,2,2539,377,battery,handheld,80,40,15,125
318,3,3,2539,155,gas,handheld,100,20,15,125
318,4,1,2540,110,gas,backpack,200,20,60,50
318,4,2,2540,147,gas,handheld,100,8,15,125
318,4,3,2540,106,gas,backpack,80,20,60,50
318,5,1,2541,374,battery,backpack,200,20,15,125
318,5,2,2541,317,battery,handheld,200,8,60,50
318,5,3,2541,350,battery,backpack,200,20,200,50
318,6,1,2542,437,battery,handheld,200,8,15,270
318,6,2,2542,87,gas,handheld,275,20,15,50
318,6,3,2542,329,battery,handheld,80,40,60,50
318,7,1,2543,477,battery,handheld,200,40,60,270
318,7,2,2543,9,plug-in,handheld,80,20,unlimited,50
318,7,3,2543,270,gas,backpack,200,8,200,270
318,8,1,2544,146,gas,backpack,80,8,15,125
318,8,2,2544,197,gas,handheld,200,8,200,125
318,8,3,2544,179,gas,handheld,100,20,60,125
319,1,1,2545,69,plug-in,handheld,200,40,unlimited,270
319,1,2,2545,332,battery,backpack,100,40,60,50
319,1,3,2545,199,gas,handheld,275,8,200,125
319,2,1,2546,160,gas,backpack,275,20,15,125
319,2,2,2546,426,battery,backpack,80,40,200,125
319,2,3,2546,197,gas,handheld,200,8,200,125
319,3,1,2547,315,battery,handheld,100,8,60,50
319,3,2,2547,64,plug-in,backpack,275,20,unlimited,270
319,3,3,2547,204,gas,backpack,100,20,200,125
319,4,1,2548,453,battery,handheld,200,40,15,270
319,4,2,2548,381,battery,handheld,200,40,15,125
319,4,3,2548,369,battery,handheld,80,20,15,125
319,5,1,2549,188,gas,backpack,100,40,60,125
319,5,2,2549,1,plug-in,handheld,80,8,unlimited,50
319,5,3,2549,36,plug-in,backpack,100,20,unlimited,125
319,6,1,2550,409,battery,handheld,80,8,200,125
319,6,2,2550,45,plug-in,handheld,200,40,unlimited,125
319,6,3,2550,418,battery,backpack,80,20,200,125
319,7,1,2551,344,battery,backpack,275,8,200,50
319,7,2,2551,228,gas,backpack,100,20,15,270
319,7,3,2551,502,battery,backpack,200,40,200,270
319,8,1,2552,196,gas,backpack,100,8,200,125
319,8,2,2552,180,gas,backpack,100,20,60,125
319,8,3,2552,331,battery,handheld,100,40,60,50
320,1,1,2553,495,battery,handheld,275,20,200,270
320,1,2,2553,310,battery,backpack,200,40,15,50
320,1,3,2553,132,gas,backpack,100,20,200,50
320,2,1,2554,202,gas,backpack,80,20,200,125
320,2,2,2554,472,battery,backpack,275,20,60,270
320,2,3,2554,8,plug-in,backpack,275,8,unlimited,50
320,3,1,2555,378,battery,backpack,80,40,15,125
320,3,2,2555,56,plug-in,backpack,275,8,unlimited,270
320,3,3,2555,49,plug-in,handheld,80,8,unlimited,270
320,4,1,2556,320,battery,backpack,275,8,60,50
320,4,2,2556,480,battery,backpack,275,40,60,270
320,4,3,2556,217,gas,handheld,80,8,15,270
320,5,1,2557,111,gas,handheld,275,20,60,50
320,5,2,2557,60,plug-in,backpack,100,20,unlimited,270
320,5,3,2557,38,plug-in,backpack,200,20,unlimited,125
320,6,1,2558,170,gas,backpack,80,8,60,125
320,6,2,2558,257,gas,handheld,80,40,60,270
320,6,3,2558,150,gas,backpack,200,8,15,125
320,7,1,2559,323,battery,handheld,100,20,60,50
320,7,2,2559,125,gas,handheld,200,8,200,50
320,7,3,2559,36,plug-in,backpack,100,20,unlimited,125
320,8,1,2560,90,gas,backpack,80,40,15,50
320,8,2,2560,9,plug-in,handheld,80,20,unlimited,50
320,8,3,2560,44,plug-in,backpack,100,40,unlimited,125
321,1,1,2561,40,plug-in,backpack,275,20,unlimited,125
321,1,2,2561,83,gas,handheld,100,20,15,50
321,1,3,2561,82,gas,backpack,80,20,15,50
321,2,1,2562,39,plug-in,handheld,275,20,unlimited,125
321,2,2,2562,456,battery,backpack,275,40,15,270
321,2,3,2562,372,battery,backpack,100,20,15,125
321,3,1,2563,152,gas,backpack,275,8,15,125
321,3,2,2563,44,plug-in,backpack,100,40,unlimited,125
321,3,3,2563,352,battery,backpack,275,20,200,50
321,4,1,2564,335,battery,handheld,275,40,60,50
321,4,2,2564,344,battery,backpack,275,8,200,50
321,4,3,2564,284,gas,backpack,100,40,200,270
321,5,1,2565,394,battery,backpack,80,20,60,125
321,5,2,2565,416,battery,backpack,275,8,200,125
321,5,3,2565,183,gas,handheld,275,20,60,125
321,6,1,2566,66,plug-in,backpack,80,40,unlimited,270
321,6,2,2566,226,gas,backpack,80,20,15,270
321,6,3,2566,427,battery,handheld,100,40,200,125
321,7,1,2567,477,battery,handheld,200,40,60,270
321,7,2,2567,347,battery,handheld,100,20,200,50
321,7,3,2567,325,battery,handheld,200,20,60,50
321,8,1,2568,413,battery,handheld,200,8,200,125
321,8,2,2568,285,gas,handheld,200,40,200,270
321,8,3,2568,68,plug-in,backpack,100,40,unlimited,270
322,1,1,2569,214,gas,backpack,200,40,200,125
322,1,2,2569,11,plug-in,handheld,100,20,unlimited,50
322,1,3,2569,51,plug-in,handheld,100,8,unlimited,270
322,2,1,2570,270,gas,backpack,200,8,200,270
322,2,2,2570,414,battery,backpack,200,8,200,125
322,2,3,2570,28,plug-in,backpack,100,8,unlimited,125
322,3,1,2571,200,gas,backpack,275,8,200,125
322,3,2,2571,439,battery,handheld,275,8,15,270
322,3,3,2571,27,plug-in,handheld,100,8,unlimited,125
322,4,1,2572,222,gas,backpack,200,8,15,270
322,4,2,2572,263,gas,handheld,275,40,60,270
322,4,3,2572,177,gas,handheld,80,20,60,125
322,5,1,2573,491,battery,handheld,100,20,200,270
322,5,2,2573,179,gas,handheld,100,20,60,125
322,5,3,2573,165,gas,handheld,200,40,15,125
322,6,1,2574,131,gas,handheld,100,20,200,50
322,6,2,2574,239,gas,handheld,275,40,15,270
322,6,3,2574,163,gas,handheld,100,40,15,125
322,7,1,2575,483,battery,handheld,100,8,200,270
322,7,2,2575,122,gas,backpack,80,8,200,50
322,7,3,2575,155,gas,handheld,100,20,15,125
322,8,1,2576,193,gas,handheld,80,8,200,125
322,8,2,2576,233,gas,handheld,80,40,15,270
322,8,3,2576,182,gas,backpack,200,20,60,125
323,1,1,2577,259,gas,handheld,100,40,60,270
323,1,2,2577,177,gas,handheld,80,20,60,125
323,1,3,2577,220,gas,backpack,100,8,15,270
323,2,1,2578,291,battery,handheld,100,8,15,50
323,2,2,2578,78,gas,backpack,200,8,15,50
323,2,3,2578,15,plug-in,handheld,275,20,unlimited,50
323,3,1,2579,115,gas,handheld,100,40,60,50
323,3,2,2579,159,gas,handheld,275,20,15,125
323,3,3,2579,64,plug-in,backpack,275,20,unlimited,270
323,4,1,2580,314,battery,backpack,80,8,60,50
323,4,2,2580,464,battery,backpack,275,8,60,270
323,4,3,2580,493,battery,handheld,200,20,200,270
323,5,1,2581,310,battery,backpack,200,40,15,50
323,5,2,2581,265,gas,handheld,80,8,200,270
323,5,3,2581,176,gas,backpack,275,8,60,125
323,6,1,2582,282,gas,backpack,80,40,200,270
323,6,2,2582,457,battery,handheld,80,8,60,270
323,6,3,2582,439,battery,handheld,275,8,15,270
323,7,1,2583,23,plug-in,handheld,275,40,unlimited,50
323,7,2,2583,385,battery,handheld,80,8,60,125
323,7,3,2583,418,battery,backpack,80,20,200,125
323,8,1,2584,415,battery,handheld,275,8,200,125
323,8,2,2584,209,gas,handheld,80,40,200,125
323,8,3,2584,366,battery,backpack,200,8,15,125
324,1,1,2585,481,battery,handheld,80,8,200,270
324,1,2,2585,321,battery,handheld,80,20,60,50
324,1,3,2585,455,battery,handheld,275,40,15,270
324,2,1,2586,263,gas,handheld,275,40,60,270
324,2,2,2586,206,gas,backpack,200,20,200,125
324,2,3,2586,161,gas,handheld,80,40,15,125
324,3,1,2587,301,battery,handheld,200,20,15,50
324,3,2,2587,436,battery,backpack,100,8,15,270
324,3,3,2587,485,battery,handheld,200,8,200,270
324,4,1,2588,476,battery,backpack,100,40,60,270
324,4,2,2588,70,plug-in,backpack,200,40,unlimited,270
324,4,3,2588,302,battery,backpack,200,20,15,50
324,5,1,2589,133,gas,handheld,200,20,200,50
324,5,2,2589,40,plug-in,backpack,275,20,unlimited,125
324,5,3,2589,84,gas,backpack,100,20,15,50
324,6,1,2590,102,gas,backpack,200,8,60,50
324,6,2,2590,167,gas,handheld,275,40,15,125
324,6,3,2590,131,gas,handheld,100,20,200,50
324,7,1,2591,121,gas,handheld,80,8,200,50
324,7,2,2591,30,plug-in,backpack,200,8,unlimited,125
324,7,3,2591,49,plug-in,handheld,80,8,unlimited,270
324,8,1,2592,68,plug-in,backpack,100,40,unlimited,270
324,8,2,2592,393,battery,handheld,80,20,60,125
324,8,3,2592,332,battery,backpack,100,40,60,50
325,1,1,2593,40,plug-in,backpack,275,20,unlimited,125
325,1,2,2593,478,battery,backpack,200,40,60,270
325,1,3,2593,359,battery,handheld,275,40,200,50
325,2,1,2594,189,gas,handheld,200,40,60,125
325,2,2,2594,255,gas,handheld,275,20,60,270
325,2,3,2594,233,gas,handheld,80,40,15,270
325,3,1,2595,500,battery,backpack,100,40,200,270
325,3,2,2595,388,battery,backpack,100,8,60,125
325,3,3,2595,478,battery,backpack,200,40,60,270
325,4,1,2596,195,gas,handheld,100,8,200,125
325,4,2,2596,34,plug-in,backpack,80,20,unlimited,125
325,4,3,2596,59,plug-in,handheld,100,20,unlimited,270
325,5,1,2597,260,gas,backpack,100,40,60,270
325,5,2,2597,493,battery,handheld,200,20,200,270
325,5,3,2597,380,battery,backpack,100,40,15,125
325,6,1,2598,135,gas,handheld,275,20,200,50
325,6,2,2598,39,plug-in,handheld,275,20,unlimited,125
325,6,3,2598,186,gas,backpack,80,40,60,125
325,7,1,2599,325,battery,handheld,200,20,60,50
325,7,2,2599,401,battery,handheld,80,40,60,125
325,7,3,2599,1,plug-in,handheld,80,8,unlimited,50
325,8,1,2600,26,plug-in,backpack,80,8,unlimited,125
325,8,2,2600,368,battery,backpack,275,8,15,125
325,8,3,2600,203,gas,handheld,100,20,200,125
326,1,1,2601,441,battery,handheld,80,20,15,270
326,1,2,2601,178,gas,backpack,80,20,60,125
326,1,3,2601,13,plug-in,handheld,200,20,unlimited,50
326,2,1,2602,176,gas,backpack,275,8,60,125
326,2,2,2602,390,battery,backpack,200,8,60,125
326,2,3,2602,102,gas,backpack,200,8,60,50
326,3,1,2603,230,gas,backpack,200,20,15,270
326,3,2,2603,102,gas,backpack,200,8,60,50
326,3,3,2603,305,battery,handheld,80,40,15,50
326,4,1,2604,135,gas,handheld,275,20,200,50
326,4,2,2604,247,gas,handheld,275,8,60,270
326,4,3,2604,344,battery,backpack,275,8,200,50
326,5,1,2605,245,gas,handheld,200,8,60,270
326,5,2,2605,41,plug-in,handheld,80,40,unlimited,125
326,5,3,2605,371,battery,handheld,100,20,15,125
326,6,1,2606,4,plug-in,backpack,100,8,unlimited,50
326,6,2,2606,189,gas,handheld,200,40,60,125
326,6,3,2606,58,plug-in,backpack,80,20,unlimited,270
326,7,1,2607,209,gas,handheld,80,40,200,125
326,7,2,2607,272,gas,backpack,275,8,200,270
326,7,3,2607,459,battery,handheld,100,8,60,270
326,8,1,2608,293,battery,handheld,200,8,15,50
326,8,2,2608,256,gas,backpack,275,20,60,270
326,8,3,2608,267,gas,handheld,100,8,200,270
327,1,1,2609,453,battery,handheld,200,40,15,270
327,1,2,2609,85,gas,handheld,200,20,15,50
327,1,3,2609,255,gas,handheld,275,20,60,270
327,2,1,2610,176,gas,backpack,275,8,60,125
327,2,2,2610,68,plug-in,backpack,100,40,unlimited,270
327,2,3,2610,138,gas,backpack,80,40,200,50
327,3,1,2611,399,battery,handheld,275,20,60,125
327,3,2,2611,17,plug-in,handheld,80,40,unlimited,50
327,3,3,2611,491,battery,handheld,100,20,200,270
327,4,1,2612,162,gas,backpack,80,40,15,125
